"","TEMP","DIF.MAX"
"1",40,0.699999999999818
"2",39,0.370000000000005
"3",38,0.160000000000082
"4",37,0.0499999999999545
"5",36,1.07000000000005
"6",35,0.0799999999999272
"7",34,1.02999999999997
"8",33,0.790000000000077
"9",32,0.32000000000005
"10",31,-0.0200000000000955
