"Date","Price","Open","High","Low","Change %"
"Jun 08, 1982","0.9586","0.9586","0.9586","0.9586","0.24%"
"Jun 07, 1982","0.9563","0.9563","0.9563","0.9563","0.22%"
"Jun 04, 1982","0.9542","0.9542","0.9542","0.9542","0.04%"
"Jun 03, 1982","0.9538","0.9538","0.9538","0.9538","-0.39%"
"Jun 02, 1982","0.9575","0.9575","0.9575","0.9575","0.20%"
"Jun 01, 1982","0.9556","0.9556","0.9556","0.9556","0.40%"
"May 28, 1982","0.9518","0.9518","0.9518","0.9518","0.27%"
"May 27, 1982","0.9492","0.9492","0.9492","0.9492","0.14%"
"May 26, 1982","0.9479","0.9479","0.9479","0.9479","0.02%"
"May 25, 1982","0.9477","0.9477","0.9477","0.9477","0.26%"
"May 24, 1982","0.9452","0.9452","0.9452","0.9452","0.04%"
"May 21, 1982","0.9448","0.9448","0.9448","0.9448","-0.41%"
"May 20, 1982","0.9487","0.9487","0.9487","0.9487","0.11%"
"May 19, 1982","0.9477","0.9477","0.9477","0.9477","0.14%"
"May 18, 1982","0.9464","0.9464","0.9464","0.9464","0.29%"
"May 17, 1982","0.9437","0.9437","0.9437","0.9437","0.18%"
"May 14, 1982","0.9420","0.9420","0.9420","0.9420","0.10%"
"May 13, 1982","0.9411","0.9411","0.9411","0.9411","0.30%"
"May 12, 1982","0.9383","0.9383","0.9383","0.9383","0.05%"
"May 11, 1982","0.9378","0.9378","0.9378","0.9378","0.07%"
"May 10, 1982","0.9371","0.9371","0.9371","0.9371","0.10%"
"May 07, 1982","0.9362","0.9362","0.9362","0.9362","-0.23%"
"May 06, 1982","0.9384","0.9384","0.9384","0.9384","-0.39%"
"May 05, 1982","0.9421","0.9421","0.9421","0.9421","-0.05%"
"May 04, 1982","0.9426","0.9426","0.9426","0.9426","0.14%"
"Apr 30, 1982","0.9413","0.9413","0.9413","0.9413","-0.16%"
"Apr 29, 1982","0.9428","0.9428","0.9428","0.9428","-0.10%"
"Apr 28, 1982","0.9437","0.9437","0.9437","0.9437","-0.30%"
"Apr 27, 1982","0.9465","0.9465","0.9465","0.9465","-0.05%"
"Apr 26, 1982","0.9470","0.9470","0.9470","0.9470","-0.13%"
"Apr 23, 1982","0.9482","0.9482","0.9482","0.9482","-0.07%"
"Apr 22, 1982","0.9489","0.9489","0.9489","0.9489","0.01%"
"Apr 21, 1982","0.9488","0.9488","0.9488","0.9488","-0.01%"
"Apr 20, 1982","0.9489","0.9489","0.9489","0.9489","-0.43%"
"Apr 19, 1982","0.9530","0.9530","0.9530","0.9530","-0.15%"
"Apr 16, 1982","0.9544","0.9544","0.9544","0.9544","-0.04%"
"Apr 15, 1982","0.9548","0.9548","0.9548","0.9548","0.10%"
"Apr 14, 1982","0.9538","0.9538","0.9538","0.9538","-0.02%"
"Apr 13, 1982","0.9540","0.9540","0.9540","0.9540","-0.19%"
"Apr 08, 1982","0.9558","0.9558","0.9558","0.9558","0.33%"
"Apr 07, 1982","0.9527","0.9527","0.9527","0.9527","-0.14%"
"Apr 06, 1982","0.9540","0.9540","0.9540","0.9540","0.09%"
"Apr 05, 1982","0.9531","0.9531","0.9531","0.9531","0.23%"
"Apr 02, 1982","0.9509","0.9509","0.9509","0.9509","0.01%"
"Apr 01, 1982","0.9508","0.9508","0.9508","0.9508","-0.21%"
"Mar 31, 1982","0.9528","0.9528","0.9528","0.9528","0.18%"
"Mar 30, 1982","0.9511","0.9511","0.9511","0.9511","-0.05%"
"Mar 29, 1982","0.9516","0.9516","0.9516","0.9516","0.27%"
"Mar 26, 1982","0.9490","0.9490","0.9490","0.9490","0.13%"
"Mar 25, 1982","0.9478","0.9478","0.9478","0.9478","0.30%"
"Mar 24, 1982","0.9450","0.9450","0.9450","0.9450","-0.23%"
"Mar 23, 1982","0.9472","0.9472","0.9472","0.9472","-0.05%"
"Mar 22, 1982","0.9477","0.9477","0.9477","0.9477","0.15%"
"Mar 19, 1982","0.9463","0.9463","0.9463","0.9463","0.20%"
"Mar 18, 1982","0.9444","0.9444","0.9444","0.9444","0.16%"
"Mar 17, 1982","0.9429","0.9429","0.9429","0.9429","-0.11%"
"Mar 16, 1982","0.9439","0.9439","0.9439","0.9439","-0.05%"
"Mar 15, 1982","0.9444","0.9444","0.9444","0.9444","0.13%"
"Mar 12, 1982","0.9432","0.9432","0.9432","0.9432","0.20%"
"Mar 11, 1982","0.9413","0.9413","0.9413","0.9413","0.13%"
"Mar 10, 1982","0.9401","0.9401","0.9401","0.9401","0.09%"
"Mar 09, 1982","0.9393","0.9393","0.9393","0.9393","0.52%"
"Mar 08, 1982","0.9344","0.9344","0.9344","0.9344","-0.04%"
"Mar 05, 1982","0.9348","0.9348","0.9348","0.9348","-0.03%"
"Mar 04, 1982","0.9351","0.9351","0.9351","0.9351","0.09%"
"Mar 03, 1982","0.9343","0.9343","0.9343","0.9343","0.04%"
"Mar 02, 1982","0.9339","0.9339","0.9339","0.9339","0.03%"
"Mar 01, 1982","0.9336","0.9336","0.9336","0.9336","0.18%"
"Feb 26, 1982","0.9319","0.9319","0.9319","0.9319","0.26%"
"Feb 25, 1982","0.9295","0.9295","0.9295","0.9295","0.18%"
"Feb 24, 1982","0.9278","0.9278","0.9278","0.9278","0.13%"
"Feb 23, 1982","0.9266","0.9266","0.9266","0.9266","0.32%"
"Feb 22, 1982","0.9236","0.9236","0.9236","0.9236","-0.04%"
