"Date","Price","Open","High","Low","Change %"
"Mar 29, 1994","0.6702","0.6702","0.6702","0.6702","0.28%"
"Mar 28, 1994","0.6683","0.6683","0.6683","0.6683","-0.01%"
"Mar 25, 1994","0.6684","0.6684","0.6684","0.6684","-0.19%"
"Mar 24, 1994","0.6697","0.6697","0.6697","0.6697","0.01%"
"Mar 23, 1994","0.6696","0.6696","0.6696","0.6696","-0.49%"
"Mar 22, 1994","0.6729","0.6729","0.6729","0.6729","-0.15%"
"Mar 21, 1994","0.6739","0.6739","0.6739","0.6739","0.36%"
"Mar 18, 1994","0.6715","0.6715","0.6715","0.6715","0.52%"
"Mar 17, 1994","0.6680","0.6680","0.6680","0.6680","-0.34%"
"Mar 16, 1994","0.6703","0.6703","0.6703","0.6703","-0.03%"
"Mar 15, 1994","0.6705","0.6705","0.6705","0.6705","0.21%"
"Mar 14, 1994","0.6691","0.6691","0.6691","0.6691","0.53%"
"Mar 11, 1994","0.6656","0.6656","0.6656","0.6656","-0.03%"
"Mar 10, 1994","0.6658","0.6658","0.6658","0.6658","-0.64%"
"Mar 09, 1994","0.6701","0.6701","0.6701","0.6701","-0.30%"
"Mar 08, 1994","0.6721","0.6721","0.6721","0.6721","0.15%"
"Mar 07, 1994","0.6711","0.6711","0.6711","0.6711","0.00%"
"Mar 04, 1994","0.6711","0.6711","0.6711","0.6711","0.34%"
"Mar 03, 1994","0.6688","0.6688","0.6688","0.6688","-0.01%"
"Mar 02, 1994","0.6689","0.6689","0.6689","0.6689","-0.62%"
"Mar 01, 1994","0.6731","0.6731","0.6731","0.6731","0.04%"
"Feb 28, 1994","0.6728","0.6728","0.6728","0.6728","0.27%"
"Feb 25, 1994","0.6710","0.6710","0.6710","0.6710","-0.68%"
"Feb 24, 1994","0.6756","0.6756","0.6756","0.6756","-0.27%"
"Feb 23, 1994","0.6774","0.6774","0.6774","0.6774","0.18%"
"Feb 22, 1994","0.6762","0.6762","0.6762","0.6762","-0.19%"
"Feb 21, 1994","0.6775","0.6775","0.6775","0.6775","0.12%"
"Feb 18, 1994","0.6767","0.6767","0.6767","0.6767","-0.18%"
"Feb 17, 1994","0.6779","0.6779","0.6779","0.6779","0.22%"
"Feb 16, 1994","0.6764","0.6764","0.6764","0.6764","-0.22%"
"Feb 15, 1994","0.6779","0.6779","0.6779","0.6779","-0.38%"
"Feb 14, 1994","0.6805","0.6805","0.6805","0.6805","-0.19%"
"Feb 11, 1994","0.6818","0.6818","0.6818","0.6818","-0.34%"
"Feb 10, 1994","0.6841","0.6841","0.6841","0.6841","-0.07%"
"Feb 09, 1994","0.6846","0.6846","0.6846","0.6846","0.65%"
"Feb 08, 1994","0.6802","0.6802","0.6802","0.6802","0.73%"
"Feb 07, 1994","0.6753","0.6753","0.6753","0.6753","0.78%"
"Feb 04, 1994","0.6701","0.6701","0.6701","0.6701","0.37%"
"Feb 03, 1994","0.6676","0.6676","0.6676","0.6676","-0.16%"
"Feb 02, 1994","0.6687","0.6687","0.6687","0.6687","0.77%"
"Feb 01, 1994","0.6636","0.6636","0.6636","0.6636","-0.52%"
"Jan 31, 1994","0.6671","0.6671","0.6671","0.6671","0.32%"
"Jan 28, 1994","0.6650","0.6650","0.6650","0.6650","-0.73%"
"Jan 27, 1994","0.6699","0.6699","0.6699","0.6699","-0.01%"
"Jan 26, 1994","0.6700","0.6700","0.6700","0.6700","0.09%"
"Jan 25, 1994","0.6694","0.6694","0.6694","0.6694","0.15%"
"Jan 24, 1994","0.6684","0.6684","0.6684","0.6684","-0.09%"
"Jan 21, 1994","0.6690","0.6690","0.6690","0.6690","0.38%"
"Jan 20, 1994","0.6665","0.6665","0.6665","0.6665","-0.60%"
"Jan 19, 1994","0.6705","0.6705","0.6705","0.6705","0.48%"
"Jan 18, 1994","0.6673","0.6673","0.6673","0.6673","-0.43%"
"Jan 17, 1994","0.6702","0.6702","0.6702","0.6702","-0.04%"
"Jan 14, 1994","0.6705","0.6705","0.6705","0.6705","0.27%"
"Jan 13, 1994","0.6687","0.6687","0.6687","0.6687","0.39%"
"Jan 12, 1994","0.6661","0.6661","0.6661","0.6661","-0.73%"
"Jan 11, 1994","0.6710","0.6710","0.6710","0.6710","0.34%"
"Jan 10, 1994","0.6687","0.6687","0.6687","0.6687","-0.16%"
"Jan 07, 1994","0.6698","0.6698","0.6698","0.6698","-0.33%"
"Jan 06, 1994","0.6720","0.6720","0.6720","0.6720","-0.09%"
"Jan 05, 1994","0.6726","0.6726","0.6726","0.6726","-0.33%"
"Jan 04, 1994","0.6748","0.6748","0.6748","0.6748","-0.27%"
"Dec 31, 1993","0.6766","0.6766","0.6766","0.6766","-0.09%"
"Dec 30, 1993","0.6772","0.6772","0.6772","0.6772","1.01%"
"Dec 29, 1993","0.6704","0.6704","0.6704","0.6704","0.66%"
"Dec 24, 1993","0.6660","0.6660","0.6660","0.6660","0.06%"
"Dec 23, 1993","0.6656","0.6656","0.6656","0.6656","-0.60%"
"Dec 22, 1993","0.6696","0.6696","0.6696","0.6696","-0.25%"
"Dec 21, 1993","0.6713","0.6713","0.6713","0.6713","-0.30%"
"Dec 20, 1993","0.6733","0.6733","0.6733","0.6733","0.40%"
"Dec 17, 1993","0.6706","0.6706","0.6706","0.6706","-0.21%"
"Dec 16, 1993","0.6720","0.6720","0.6720","0.6720","-0.21%"
"Dec 15, 1993","0.6734","0.6734","0.6734","0.6734","0.28%"
"Dec 14, 1993","0.6715","0.6715","0.6715","0.6715","0.18%"
"Dec 13, 1993","0.6703","0.6703","0.6703","0.6703","0.18%"
"Dec 10, 1993","0.6691","0.6691","0.6691","0.6691","0.01%"
"Dec 09, 1993","0.6690","0.6690","0.6690","0.6690","0.21%"
"Dec 08, 1993","0.6676","0.6676","0.6676","0.6676","-0.18%"
"Dec 07, 1993","0.6688","0.6688","0.6688","0.6688","0.25%"
"Dec 06, 1993","0.6671","0.6671","0.6671","0.6671","-0.52%"
"Dec 03, 1993","0.6706","0.6706","0.6706","0.6706","-0.80%"
"Dec 02, 1993","0.6760","0.6760","0.6760","0.6760","0.25%"
"Dec 01, 1993","0.6743","0.6743","0.6743","0.6743","-0.10%"
"Nov 30, 1993","0.6750","0.6750","0.6750","0.6750","0.37%"
"Nov 29, 1993","0.6725","0.6725","0.6725","0.6725","-0.81%"
"Nov 26, 1993","0.6780","0.6780","0.6780","0.6780","0.89%"
"Nov 25, 1993","0.6720","0.6720","0.6720","0.6720","0.13%"
"Nov 24, 1993","0.6711","0.6711","0.6711","0.6711","-0.62%"
"Nov 23, 1993","0.6753","0.6753","0.6753","0.6753","-0.32%"
"Nov 22, 1993","0.6775","0.6775","0.6775","0.6775","-0.24%"
"Nov 19, 1993","0.6791","0.6791","0.6791","0.6791","0.41%"
"Nov 18, 1993","0.6763","0.6763","0.6763","0.6763","0.03%"
"Nov 17, 1993","0.6761","0.6761","0.6761","0.6761","0.75%"
"Nov 16, 1993","0.6711","0.6711","0.6711","0.6711","0.27%"
"Nov 15, 1993","0.6693","0.6693","0.6693","0.6693","-1.09%"
"Nov 12, 1993","0.6767","0.6767","0.6767","0.6767","0.09%"
"Nov 11, 1993","0.6761","0.6761","0.6761","0.6761","-0.31%"
"Nov 10, 1993","0.6782","0.6782","0.6782","0.6782","-0.57%"
"Nov 09, 1993","0.6821","0.6821","0.6821","0.6821","1.10%"
"Nov 08, 1993","0.6747","0.6747","0.6747","0.6747","-0.16%"
"Nov 05, 1993","0.6758","0.6758","0.6758","0.6758","0.06%"
"Nov 04, 1993","0.6754","0.6754","0.6754","0.6754","0.09%"
"Nov 03, 1993","0.6748","0.6748","0.6748","0.6748","-0.04%"
"Nov 02, 1993","0.6751","0.6751","0.6751","0.6751","-0.21%"
"Nov 01, 1993","0.6765","0.6765","0.6765","0.6765","0.67%"
"Oct 29, 1993","0.6720","0.6720","0.6720","0.6720","-0.65%"
"Oct 28, 1993","0.6764","0.6764","0.6764","0.6764","0.00%"
"Oct 27, 1993","0.6764","0.6764","0.6764","0.6764","0.00%"
"Oct 26, 1993","0.6764","0.6764","0.6764","0.6764","0.55%"
"Oct 25, 1993","0.6727","0.6727","0.6727","0.6727","-0.64%"
"Oct 22, 1993","0.6770","0.6770","0.6770","0.6770","0.64%"
"Oct 21, 1993","0.6727","0.6727","0.6727","0.6727","0.13%"
"Oct 20, 1993","0.6718","0.6718","0.6718","0.6718","-0.06%"
"Oct 19, 1993","0.6722","0.6722","0.6722","0.6722","0.81%"
"Oct 18, 1993","0.6668","0.6668","0.6668","0.6668","0.85%"
"Oct 15, 1993","0.6612","0.6612","0.6612","0.6612","0.29%"
"Oct 14, 1993","0.6593","0.6593","0.6593","0.6593","0.41%"
"Oct 13, 1993","0.6566","0.6566","0.6566","0.6566","0.81%"
"Oct 12, 1993","0.6513","0.6513","0.6513","0.6513","-0.25%"
"Oct 11, 1993","0.6529","0.6529","0.6529","0.6529","0.23%"
"Oct 08, 1993","0.6514","0.6514","0.6514","0.6514","-0.91%"
"Oct 07, 1993","0.6574","0.6574","0.6574","0.6574","0.17%"
"Oct 06, 1993","0.6563","0.6563","0.6563","0.6563","-0.61%"
"Oct 05, 1993","0.6603","0.6603","0.6603","0.6603","0.09%"
"Oct 04, 1993","0.6597","0.6597","0.6597","0.6597","-1.17%"
"Oct 01, 1993","0.6675","0.6675","0.6675","0.6675","0.00%"
"Sep 30, 1993","0.6675","0.6675","0.6675","0.6675","0.95%"
"Sep 29, 1993","0.6612","0.6612","0.6612","0.6612","-0.41%"
"Sep 28, 1993","0.6639","0.6639","0.6639","0.6639","0.33%"
"Sep 27, 1993","0.6617","0.6617","0.6617","0.6617","-0.59%"
"Sep 24, 1993","0.6656","0.6656","0.6656","0.6656","0.17%"
"Sep 23, 1993","0.6645","0.6645","0.6645","0.6645","0.97%"
"Sep 22, 1993","0.6581","0.6581","0.6581","0.6581","0.66%"
"Sep 21, 1993","0.6538","0.6538","0.6538","0.6538","0.20%"
"Sep 20, 1993","0.6525","0.6525","0.6525","0.6525","0.11%"
"Sep 17, 1993","0.6518","0.6518","0.6518","0.6518","-0.11%"
"Sep 16, 1993","0.6525","0.6525","0.6525","0.6525","1.45%"
"Sep 15, 1993","0.6432","0.6432","0.6432","0.6432","-0.69%"
"Sep 14, 1993","0.6477","0.6477","0.6477","0.6477","0.08%"
"Sep 13, 1993","0.6472","0.6472","0.6472","0.6472","0.15%"
"Sep 10, 1993","0.6462","0.6462","0.6462","0.6462","0.31%"
"Sep 09, 1993","0.6442","0.6442","0.6442","0.6442","-0.75%"
"Sep 08, 1993","0.6491","0.6491","0.6491","0.6491","0.02%"
"Sep 07, 1993","0.6490","0.6490","0.6490","0.6490","-0.69%"
"Sep 06, 1993","0.6535","0.6535","0.6535","0.6535","-0.08%"
"Sep 03, 1993","0.6540","0.6540","0.6540","0.6540","-2.01%"
"Sep 02, 1993","0.6674","0.6674","0.6674","0.6674","0.56%"
"Sep 01, 1993","0.6637","0.6637","0.6637","0.6637","-1.22%"
"Aug 31, 1993","0.6719","0.6719","0.6719","0.6719","0.73%"
"Aug 27, 1993","0.6670","0.6670","0.6670","0.6670","-0.21%"
"Aug 26, 1993","0.6684","0.6684","0.6684","0.6684","-1.10%"
"Aug 25, 1993","0.6758","0.6758","0.6758","0.6758","1.20%"
"Aug 24, 1993","0.6678","0.6678","0.6678","0.6678","0.48%"
"Aug 23, 1993","0.6646","0.6646","0.6646","0.6646","0.35%"
"Aug 20, 1993","0.6623","0.6623","0.6623","0.6623","-0.29%"
"Aug 19, 1993","0.6642","0.6642","0.6642","0.6642","0.36%"
"Aug 18, 1993","0.6618","0.6618","0.6618","0.6618","-1.09%"
"Aug 17, 1993","0.6691","0.6691","0.6691","0.6691","-0.93%"
"Aug 16, 1993","0.6754","0.6754","0.6754","0.6754","-1.52%"
"Aug 13, 1993","0.6858","0.6858","0.6858","0.6858","0.07%"
"Aug 12, 1993","0.6853","0.6853","0.6853","0.6853","1.27%"
"Aug 11, 1993","0.6767","0.6767","0.6767","0.6767","0.25%"
"Aug 10, 1993","0.6750","0.6750","0.6750","0.6750","0.99%"
"Aug 09, 1993","0.6684","0.6684","0.6684","0.6684","-0.33%"
"Aug 06, 1993","0.6706","0.6706","0.6706","0.6706","0.16%"
"Aug 05, 1993","0.6695","0.6695","0.6695","0.6695","0.51%"
"Aug 04, 1993","0.6661","0.6661","0.6661","0.6661","0.21%"
"Aug 03, 1993","0.6647","0.6647","0.6647","0.6647","-1.51%"
"Aug 02, 1993","0.6749","0.6749","0.6749","0.6749","-0.04%"
"Jul 30, 1993","0.6752","0.6752","0.6752","0.6752","0.42%"
"Jul 29, 1993","0.6724","0.6724","0.6724","0.6724","0.34%"
"Jul 28, 1993","0.6701","0.6701","0.6701","0.6701","-0.10%"
"Jul 27, 1993","0.6708","0.6708","0.6708","0.6708","0.69%"
"Jul 26, 1993","0.6662","0.6662","0.6662","0.6662","-0.25%"
"Jul 23, 1993","0.6679","0.6679","0.6679","0.6679","0.97%"
"Jul 22, 1993","0.6615","0.6615","0.6615","0.6615","0.29%"
"Jul 21, 1993","0.6596","0.6596","0.6596","0.6596","-1.02%"
"Jul 20, 1993","0.6664","0.6664","0.6664","0.6664","-0.06%"
"Jul 19, 1993","0.6668","0.6668","0.6668","0.6668","-1.48%"
"Jul 16, 1993","0.6768","0.6768","0.6768","0.6768","0.80%"
"Jul 15, 1993","0.6714","0.6714","0.6714","0.6714","0.75%"
"Jul 14, 1993","0.6664","0.6664","0.6664","0.6664","-0.61%"
"Jul 13, 1993","0.6705","0.6705","0.6705","0.6705","-1.06%"
"Jul 12, 1993","0.6777","0.6777","0.6777","0.6777","0.18%"
"Jul 09, 1993","0.6765","0.6765","0.6765","0.6765","0.86%"
"Jul 08, 1993","0.6707","0.6707","0.6707","0.6707","0.49%"
"Jul 07, 1993","0.6674","0.6674","0.6674","0.6674","0.82%"
"Jul 06, 1993","0.6620","0.6620","0.6620","0.6620","0.06%"
"Jul 05, 1993","0.6616","0.6616","0.6616","0.6616","-0.14%"
"Jul 02, 1993","0.6625","0.6625","0.6625","0.6625","-0.12%"
"Jul 01, 1993","0.6633","0.6633","0.6633","0.6633","-0.47%"
"Jun 30, 1993","0.6664","0.6664","0.6664","0.6664","0.60%"
"Jun 29, 1993","0.6624","0.6624","0.6624","0.6624","-1.00%"
"Jun 28, 1993","0.6691","0.6691","0.6691","0.6691","-0.86%"
"Jun 25, 1993","0.6749","0.6749","0.6749","0.6749","-0.90%"
"Jun 24, 1993","0.6810","0.6810","0.6810","0.6810","0.50%"
"Jun 23, 1993","0.6776","0.6776","0.6776","0.6776","0.50%"
"Jun 22, 1993","0.6742","0.6742","0.6742","0.6742","0.48%"
"Jun 21, 1993","0.6710","0.6710","0.6710","0.6710","0.45%"
"Jun 18, 1993","0.6680","0.6680","0.6680","0.6680","1.07%"
"Jun 17, 1993","0.6609","0.6609","0.6609","0.6609","-0.65%"
"Jun 16, 1993","0.6652","0.6652","0.6652","0.6652","1.14%"
"Jun 15, 1993","0.6577","0.6577","0.6577","0.6577","0.35%"
"Jun 14, 1993","0.6554","0.6554","0.6554","0.6554","-0.12%"
"Jun 11, 1993","0.6562","0.6562","0.6562","0.6562","-0.41%"
"Jun 10, 1993","0.6589","0.6589","0.6589","0.6589","-0.54%"
"Jun 09, 1993","0.6625","0.6625","0.6625","0.6625","0.65%"
"Jun 08, 1993","0.6582","0.6582","0.6582","0.6582","0.11%"
"Jun 07, 1993","0.6575","0.6575","0.6575","0.6575","0.17%"
"Jun 04, 1993","0.6564","0.6564","0.6564","0.6564","1.12%"
"Jun 03, 1993","0.6491","0.6491","0.6491","0.6491","0.11%"
"Jun 02, 1993","0.6484","0.6484","0.6484","0.6484","0.92%"
"Jun 01, 1993","0.6425","0.6425","0.6425","0.6425","0.45%"
"May 28, 1993","0.6396","0.6396","0.6396","0.6396","-0.68%"
"May 27, 1993","0.6440","0.6440","0.6440","0.6440","-0.49%"
"May 26, 1993","0.6472","0.6472","0.6472","0.6472","-0.08%"
"May 25, 1993","0.6477","0.6477","0.6477","0.6477","-0.45%"
"May 24, 1993","0.6506","0.6506","0.6506","0.6506","0.23%"
"May 21, 1993","0.6491","0.6491","0.6491","0.6491","0.79%"
"May 20, 1993","0.6440","0.6440","0.6440","0.6440","-0.85%"
"May 19, 1993","0.6495","0.6495","0.6495","0.6495","-0.49%"
"May 18, 1993","0.6527","0.6527","0.6527","0.6527","0.26%"
"May 17, 1993","0.6510","0.6510","0.6510","0.6510","0.05%"
"May 14, 1993","0.6507","0.6507","0.6507","0.6507","-0.75%"
"May 13, 1993","0.6556","0.6556","0.6556","0.6556","0.94%"
"May 12, 1993","0.6495","0.6495","0.6495","0.6495","0.36%"
"May 11, 1993","0.6472","0.6472","0.6472","0.6472","-0.37%"
"May 10, 1993","0.6496","0.6496","0.6496","0.6496","2.46%"
"May 07, 1993","0.6340","0.6340","0.6340","0.6340","-0.42%"
"May 06, 1993","0.6367","0.6367","0.6367","0.6367","-0.39%"
"May 05, 1993","0.6392","0.6392","0.6392","0.6392","0.53%"
"May 04, 1993","0.6358","0.6358","0.6358","0.6358","-0.28%"
"Apr 30, 1993","0.6376","0.6376","0.6376","0.6376","0.44%"
"Apr 29, 1993","0.6348","0.6348","0.6348","0.6348","-0.30%"
"Apr 28, 1993","0.6367","0.6367","0.6367","0.6367","0.76%"
"Apr 27, 1993","0.6319","0.6319","0.6319","0.6319","0.67%"
"Apr 26, 1993","0.6277","0.6277","0.6277","0.6277","-1.04%"
"Apr 23, 1993","0.6343","0.6343","0.6343","0.6343","-1.83%"
"Apr 22, 1993","0.6461","0.6461","0.6461","0.6461","-0.63%"
"Apr 21, 1993","0.6502","0.6502","0.6502","0.6502","0.42%"
"Apr 20, 1993","0.6475","0.6475","0.6475","0.6475","-0.29%"
"Apr 19, 1993","0.6494","0.6494","0.6494","0.6494","-0.90%"
"Apr 16, 1993","0.6553","0.6553","0.6553","0.6553","1.60%"
"Apr 15, 1993","0.6450","0.6450","0.6450","0.6450","0.19%"
"Apr 14, 1993","0.6438","0.6438","0.6438","0.6438","0.37%"
"Apr 13, 1993","0.6414","0.6414","0.6414","0.6414","-2.14%"
"Apr 08, 1993","0.6554","0.6554","0.6554","0.6554","-0.80%"
"Apr 07, 1993","0.6607","0.6607","0.6607","0.6607","-0.14%"
"Apr 06, 1993","0.6616","0.6616","0.6616","0.6616","0.67%"
"Apr 05, 1993","0.6572","0.6572","0.6572","0.6572","-0.03%"
"Apr 02, 1993","0.6574","0.6574","0.6574","0.6574","0.20%"
"Apr 01, 1993","0.6561","0.6561","0.6561","0.6561","-1.17%"
"Mar 31, 1993","0.6639","0.6639","0.6639","0.6639","-0.67%"
"Mar 30, 1993","0.6684","0.6684","0.6684","0.6684","-0.54%"
"Mar 29, 1993","0.6720","0.6720","0.6720","0.6720","0.24%"
"Mar 26, 1993","0.6704","0.6704","0.6704","0.6704","-1.18%"
"Mar 25, 1993","0.6784","0.6784","0.6784","0.6784","0.70%"
"Mar 24, 1993","0.6737","0.6737","0.6737","0.6737","-0.07%"
"Mar 23, 1993","0.6742","0.6742","0.6742","0.6742","0.39%"
"Mar 22, 1993","0.6716","0.6716","0.6716","0.6716","0.37%"
"Mar 19, 1993","0.6691","0.6691","0.6691","0.6691","-1.41%"
"Mar 18, 1993","0.6787","0.6787","0.6787","0.6787","-1.65%"
"Mar 17, 1993","0.6901","0.6901","0.6901","0.6901","-0.27%"
"Mar 16, 1993","0.6920","0.6920","0.6920","0.6920","-0.83%"
"Mar 15, 1993","0.6978","0.6978","0.6978","0.6978","0.10%"
"Mar 12, 1993","0.6971","0.6971","0.6971","0.6971","0.00%"
"Mar 11, 1993","0.6971","0.6971","0.6971","0.6971","-0.03%"
"Mar 10, 1993","0.6973","0.6973","0.6973","0.6973","0.11%"
"Mar 09, 1993","0.6965","0.6965","0.6965","0.6965","0.75%"
"Mar 08, 1993","0.6913","0.6913","0.6913","0.6913","0.17%"
"Mar 05, 1993","0.6901","0.6901","0.6901","0.6901","0.32%"
"Mar 04, 1993","0.6879","0.6879","0.6879","0.6879","-0.26%"
"Mar 03, 1993","0.6897","0.6897","0.6897","0.6897","0.04%"
"Mar 02, 1993","0.6894","0.6894","0.6894","0.6894","-0.68%"
"Mar 01, 1993","0.6941","0.6941","0.6941","0.6941","-1.41%"
"Feb 26, 1993","0.7040","0.7040","0.7040","0.7040","0.79%"
"Feb 25, 1993","0.6985","0.6985","0.6985","0.6985","0.20%"
"Feb 24, 1993","0.6971","0.6971","0.6971","0.6971","1.50%"
"Feb 23, 1993","0.6868","0.6868","0.6868","0.6868","0.00%"
"Feb 22, 1993","0.6868","0.6868","0.6868","0.6868","-0.03%"
"Feb 19, 1993","0.6870","0.6870","0.6870","0.6870","-1.01%"
"Feb 18, 1993","0.6940","0.6940","0.6940","0.6940","0.17%"
"Feb 17, 1993","0.6928","0.6928","0.6928","0.6928","0.26%"
"Feb 16, 1993","0.6910","0.6910","0.6910","0.6910","-1.97%"
"Feb 15, 1993","0.7049","0.7049","0.7049","0.7049","0.14%"
"Feb 12, 1993","0.7039","0.7039","0.7039","0.7039","-0.17%"
"Feb 11, 1993","0.7051","0.7051","0.7051","0.7051","0.73%"
"Feb 10, 1993","0.7000","0.7000","0.7000","0.7000","0.32%"
"Feb 09, 1993","0.6978","0.6978","0.6978","0.6978","0.35%"
"Feb 08, 1993","0.6954","0.6954","0.6954","0.6954","0.88%"
"Feb 05, 1993","0.6893","0.6893","0.6893","0.6893","-0.53%"
"Feb 04, 1993","0.6930","0.6930","0.6930","0.6930","-0.39%"
"Feb 03, 1993","0.6957","0.6957","0.6957","0.6957","0.39%"
"Feb 02, 1993","0.6930","0.6930","0.6930","0.6930","0.77%"
"Feb 01, 1993","0.6877","0.6877","0.6877","0.6877","2.37%"
"Jan 29, 1993","0.6718","0.6718","0.6718","0.6718","1.43%"
"Jan 28, 1993","0.6623","0.6623","0.6623","0.6623","0.30%"
"Jan 27, 1993","0.6603","0.6603","0.6603","0.6603","1.60%"
"Jan 26, 1993","0.6499","0.6499","0.6499","0.6499","1.36%"
"Jan 25, 1993","0.6412","0.6412","0.6412","0.6412","-2.30%"
"Jan 22, 1993","0.6563","0.6563","0.6563","0.6563","-0.42%"
"Jan 21, 1993","0.6591","0.6591","0.6591","0.6591","1.46%"
"Jan 20, 1993","0.6496","0.6496","0.6496","0.6496","0.62%"
"Jan 19, 1993","0.6456","0.6456","0.6456","0.6456","-0.02%"
"Jan 18, 1993","0.6457","0.6457","0.6457","0.6457","-0.89%"
"Jan 15, 1993","0.6515","0.6515","0.6515","0.6515","-0.03%"
"Jan 14, 1993","0.6517","0.6517","0.6517","0.6517","0.51%"
"Jan 13, 1993","0.6484","0.6484","0.6484","0.6484","0.06%"
"Jan 12, 1993","0.6480","0.6480","0.6480","0.6480","0.81%"
