"Date","Price","Open","High","Low","Change %"
"Dec 21, 1998","0.8531","0.8556","0.8531","0.8556","0.42%"
"Dec 18, 1998","0.8495","0.8509","0.8495","0.8509","-0.08%"
"Dec 17, 1998","0.8502","0.8512","0.8502","0.8512","-0.06%"
"Dec 16, 1998","0.8507","0.8523","0.8507","0.8523","0.45%"
"Dec 15, 1998","0.8469","0.8483","0.8469","0.8483","0.56%"
"Dec 14, 1998","0.8422","0.8447","0.8422","0.8447","-0.08%"
"Dec 11, 1998","0.8429","0.8456","0.8429","0.8456","-0.26%"
"Dec 10, 1998","0.8451","0.8484","0.8451","0.8484","-0.80%"
"Dec 09, 1998","0.8519","0.8528","0.8519","0.8528","-0.06%"
"Dec 08, 1998","0.8524","0.8544","0.8524","0.8544","-0.50%"
"Dec 07, 1998","0.8567","0.8572","0.8567","0.8572","0.19%"
"Dec 04, 1998","0.8551","0.8564","0.8551","0.8564","0.19%"
"Dec 03, 1998","0.8535","0.8560","0.8535","0.8560","-0.04%"
"Dec 02, 1998","0.8538","0.8552","0.8538","0.8552","-0.50%"
"Dec 01, 1998","0.8581","0.8580","0.8581","0.8580","-0.63%"
"Nov 30, 1998","0.8635","0.8647","0.8635","0.8647","-0.99%"
"Nov 27, 1998","0.8721","0.8734","0.8721","0.8734","0.37%"
"Nov 26, 1998","0.8689","0.8710","0.8689","0.8710","0.01%"
"Nov 25, 1998","0.8688","0.8715","0.8688","0.8715","0.03%"
"Nov 24, 1998","0.8685","0.8714","0.8685","0.8714","-0.02%"
"Nov 23, 1998","0.8687","0.8713","0.8687","0.8713","0.74%"
"Nov 20, 1998","0.8623","0.8635","0.8623","0.8635","0.50%"
"Nov 19, 1998","0.8580","0.8588","0.8580","0.8588","0.65%"
"Nov 18, 1998","0.8525","0.8527","0.8525","0.8527","0.15%"
"Nov 17, 1998","0.8512","0.8534","0.8512","0.8534","0.14%"
"Nov 16, 1998","0.8500","0.8521","0.8500","0.8521","-1.20%"
"Nov 13, 1998","0.8603","0.8637","0.8603","0.8637","-0.12%"
"Nov 12, 1998","0.8613","0.8654","0.8613","0.8654","0.68%"
"Nov 11, 1998","0.8555","0.8579","0.8555","0.8579","-0.33%"
"Nov 10, 1998","0.8583","0.8609","0.8583","0.8609","-0.28%"
"Nov 09, 1998","0.8607","0.8626","0.8607","0.8626","1.18%"
"Nov 06, 1998","0.8507","0.8497","0.8507","0.8497","0.42%"
"Nov 05, 1998","0.8471","0.8477","0.8471","0.8477","-0.53%"
"Nov 04, 1998","0.8516","0.8534","0.8516","0.8534","0.53%"
"Nov 03, 1998","0.8471","0.8479","0.8471","0.8479","0.44%"
"Nov 02, 1998","0.8434","0.8439","0.8434","0.8439","-0.08%"
"Oct 30, 1998","0.8441","0.8466","0.8441","0.8466","0.24%"
"Oct 29, 1998","0.8421","0.8439","0.8421","0.8439","-0.28%"
"Oct 28, 1998","0.8445","0.8472","0.8445","0.8472","-0.01%"
"Oct 27, 1998","0.8446","0.8477","0.8446","0.8477","0.36%"
"Oct 26, 1998","0.8416","0.8407","0.8416","0.8407","0.90%"
"Oct 23, 1998","0.8341","0.8356","0.8341","0.8356","-0.14%"
"Oct 22, 1998","0.8353","0.8376","0.8353","0.8376","-0.46%"
"Oct 21, 1998","0.8392","0.8419","0.8392","0.8419","0.44%"
"Oct 20, 1998","0.8355","0.8389","0.8355","0.8389","0.44%"
"Oct 19, 1998","0.8318","0.8327","0.8318","0.8327","0.69%"
"Oct 16, 1998","0.8261","0.8299","0.8261","0.8299","-0.43%"
"Oct 15, 1998","0.8297","0.8302","0.8297","0.8302","-0.90%"
"Oct 14, 1998","0.8372","0.8406","0.8372","0.8406","0.42%"
"Oct 13, 1998","0.8337","0.8368","0.8337","0.8368","-0.66%"
"Oct 12, 1998","0.8392","0.8433","0.8392","0.8433","1.06%"
"Oct 09, 1998","0.8304","0.8351","0.8304","0.8351","1.32%"
"Oct 08, 1998","0.8196","0.8223","0.8196","0.8223","-0.44%"
"Oct 07, 1998","0.8232","0.8248","0.8232","0.8248","-1.14%"
"Oct 06, 1998","0.8327","0.8378","0.8327","0.8378","-0.02%"
"Oct 05, 1998","0.8329","0.8357","0.8329","0.8357","-0.44%"
"Oct 02, 1998","0.8366","0.8366","0.8366","0.8366","-0.54%"
"Oct 01, 1998","0.8411","0.8435","0.8411","0.8435","-1.19%"
"Sep 30, 1998","0.8512","0.8543","0.8512","0.8543","-0.27%"
"Sep 29, 1998","0.8535","0.8576","0.8535","0.8576","-0.20%"
"Sep 28, 1998","0.8552","0.8589","0.8552","0.8589","0.14%"
"Sep 25, 1998","0.8540","0.8543","0.8540","0.8543","-0.12%"
"Sep 24, 1998","0.8550","0.8578","0.8550","0.8578","-0.45%"
"Sep 23, 1998","0.8589","0.8623","0.8589","0.8623","-0.01%"
"Sep 22, 1998","0.8590","0.8613","0.8590","0.8613","-0.16%"
"Sep 21, 1998","0.8604","0.8598","0.8604","0.8598","-0.24%"
"Sep 18, 1998","0.8625","0.8645","0.8625","0.8645","0.19%"
"Sep 17, 1998","0.8609","0.8590","0.8609","0.8590","-0.27%"
"Sep 16, 1998","0.8632","0.8646","0.8632","0.8646","0.12%"
"Sep 15, 1998","0.8622","0.8623","0.8622","0.8623","-0.52%"
"Sep 14, 1998","0.8667","0.8701","0.8667","0.8701","0.45%"
"Sep 11, 1998","0.8628","0.8622","0.8628","0.8622","0.20%"
"Sep 10, 1998","0.8611","0.8647","0.8611","0.8647","-1.88%"
"Sep 09, 1998","0.8776","0.8810","0.8776","0.8810","-0.52%"
"Sep 08, 1998","0.8822","0.8832","0.8822","0.8832","0.33%"
"Sep 07, 1998","0.8793","0.8820","0.8793","0.8820","-0.39%"
"Sep 04, 1998","0.8827","0.8864","0.8827","0.8864","0.34%"
"Sep 03, 1998","0.8797","0.8815","0.8797","0.8815","-1.26%"
"Sep 02, 1998","0.8909","0.8948","0.8909","0.8948","-0.07%"
"Sep 01, 1998","0.8915","0.8942","0.8915","0.8942","-1.12%"
"Aug 28, 1998","0.9016","0.9074","0.9016","0.9074","-1.71%"
"Aug 27, 1998","0.9173","0.9238","0.9173","0.9238","-0.20%"
"Aug 26, 1998","0.9191","0.9234","0.9191","0.9234","0.42%"
"Aug 25, 1998","0.9153","0.9192","0.9153","0.9192","0.16%"
"Aug 24, 1998","0.9138","0.9176","0.9138","0.9176","-0.09%"
"Aug 21, 1998","0.9146","0.9184","0.9146","0.9184","-0.11%"
"Aug 20, 1998","0.9156","0.9192","0.9156","0.9192","-0.04%"
"Aug 19, 1998","0.9160","0.9198","0.9160","0.9198","-0.02%"
"Aug 18, 1998","0.9162","0.9183","0.9162","0.9183","0.28%"
"Aug 17, 1998","0.9136","0.9163","0.9136","0.9163","-0.24%"
"Aug 14, 1998","0.9158","0.9178","0.9158","0.9178","0.81%"
"Aug 13, 1998","0.9084","0.9115","0.9084","0.9115","0.51%"
"Aug 12, 1998","0.9038","0.9066","0.9038","0.9066","-0.36%"
"Aug 11, 1998","0.9071","0.9099","0.9071","0.9099","0.12%"
"Aug 10, 1998","0.9060","0.9090","0.9060","0.9090","0.23%"
"Aug 07, 1998","0.9039","0.9055","0.9039","0.9055","0.21%"
"Aug 06, 1998","0.9020","0.9035","0.9020","0.9035","-0.03%"
"Aug 05, 1998","0.9023","0.9052","0.9023","0.9052","-0.33%"
"Aug 04, 1998","0.9053","0.9110","0.9053","0.9110","-0.42%"
"Aug 03, 1998","0.9091","0.9116","0.9091","0.9116","0.42%"
"Jul 31, 1998","0.9053","0.9088","0.9053","0.9088","-0.02%"
"Jul 30, 1998","0.9055","0.9067","0.9055","0.9067","0.32%"
"Jul 29, 1998","0.9026","0.9060","0.9026","0.9060","0.02%"
"Jul 28, 1998","0.9024","0.9069","0.9024","0.9069","-0.59%"
"Jul 27, 1998","0.9078","0.9105","0.9078","0.9105","0.29%"
"Jul 24, 1998","0.9052","0.9087","0.9052","0.9087","-0.61%"
"Jul 23, 1998","0.9108","0.9158","0.9108","0.9158","0.02%"
"Jul 22, 1998","0.9106","0.9148","0.9106","0.9148","0.15%"
"Jul 21, 1998","0.9092","0.9132","0.9092","0.9132","0.38%"
"Jul 20, 1998","0.9058","0.9085","0.9058","0.9085","-0.38%"
"Jul 17, 1998","0.9093","0.9132","0.9093","0.9132","-0.09%"
"Jul 16, 1998","0.9101","0.9153","0.9101","0.9153","-0.65%"
"Jul 15, 1998","0.9161","0.9213","0.9161","0.9213","0.04%"
"Jul 14, 1998","0.9157","0.9189","0.9157","0.9189","-0.03%"
"Jul 13, 1998","0.9160","0.9212","0.9160","0.9212","-0.84%"
"Jul 10, 1998","0.9238","0.9288","0.9238","0.9288","-0.54%"
"Jul 09, 1998","0.9288","0.9341","0.9288","0.9341","0.52%"
"Jul 08, 1998","0.9240","0.9286","0.9240","0.9286","0.24%"
"Jul 07, 1998","0.9218","0.9255","0.9218","0.9255","0.21%"
"Jul 06, 1998","0.9199","0.9236","0.9199","0.9236","-0.45%"
"Jul 03, 1998","0.9241","0.9287","0.9241","0.9287","-0.08%"
"Jul 02, 1998","0.9248","0.9304","0.9248","0.9304","0.15%"
"Jul 01, 1998","0.9234","0.9286","0.9234","0.9286","0.64%"
"Jun 30, 1998","0.9175","0.9216","0.9175","0.9216","-0.29%"
"Jun 29, 1998","0.9202","0.9260","0.9202","0.9260","0.10%"
"Jun 26, 1998","0.9193","0.9243","0.9193","0.9243","0.72%"
"Jun 25, 1998","0.9127","0.9171","0.9127","0.9171","-0.27%"
"Jun 24, 1998","0.9152","0.9200","0.9152","0.9200","-0.02%"
"Jun 23, 1998","0.9154","0.9200","0.9154","0.9200","0.38%"
"Jun 22, 1998","0.9119","0.9164","0.9119","0.9164","0.47%"
