"x"
"1",0.530791462872388
"2",0.545613886297458
"3",0.539542808462303
"4",0.553933356234971
"5",0.569620253164557
"6",0.61115245892254
"7",0.65845035141209
"8",0.70975882538499
"9",0.716465817415851
"10",0.714776829198419
"11",0.706031526468978
"12",0.649191396050031
"13",0.648443016268715
"14",0.700251743395353
"15",0.762966766928325
"16",0.801819228895025
"17",0.805958120028059
"18",0.809037245677644
"19",0.767674978224604
"20",0.769914124962985
"21",0.72992700729927
"22",0.668548506908335
"23",0.748265384789805
"24",0.820528121736536
"25",0.755937892142782
"26",0.69329360071762
"27",0.64291247095275
"28",0.609575016802388
"29",0.55321801464859
"30",0.545145865458
"31",0.53339835713306
"32",0.543304082411293
"33",0.544018093186021
"34",0.610019767729182
"35",0.684653140338262
"36",0.621938894503615
"37",0.6111716492159
"38",0.569990025174559
"39",0.623278736048703
"40",0.644742184328055
"41",0.649392923407441
"42",0.640194356440519
"43",0.654610915637018
"44",0.681223569677324
"45",0.679548059603733
"46",0.646227102667509
"47",0.639146523139026
"48",0.644350655626792
"49",0.665692482545868
"50",0.68358262398073
"51",0.668551906762345
"52",0.659405550816875
"53",0.647498524686906
"54",0.6872400243329
"55",0.699185383067841
"56",0.716306307796655
"57",0.709032311379225
"58",0.678751758960351
"59",0.728235683548494
"60",0.744643717899706
"61",0.715378984494576
"62",0.756404501853607
"63",0.768280054781708
"64",0.760526183830043
"65",0.769217906055083
"66",0.735244970255999
"67",0.743873491357695
"68",0.750104646295521
"69",0.747057934762536
"70",0.757537498106156
"71",0.757065948855989
"72",0.756006802377465
"73",0.761660825020221
"74",0.76829556583702
"75",0.788197251414713
"76",0.79483190150849
"77",0.806342092754804
"78",0.81403484820042
"79",0.816910037782089
"80",0.846665193219878
"81",0.852209779959435
"82",0.864283648365857
"83",0.868247671904527
"84",0.871537120712122
"85",0.920856564033017
"86",1.00184285474954
"87",0.98789411114646
"88",1.04086223684652
"89",1.14474944947805
"90",0.954958893054692
"91",0.796611878592316
"92",0.808966040279767
"93",0.818871103622578
"94",0.823972556669133
"95",0.810274686480853
"96",0.80976430976431
"97",0.822996785431779
"98",0.831913062553787
"99",0.849473326537547
"100",0.846182775479504
"101",0.841913157260425
"102",0.846082121766758
"103",0.850638840100561
"104",0.840553249392838
"105",0.846626400289092
"106",0.846518713430045
"107",0.850656693050361
"108",0.850316477707449
"109",0.835785551357281
"110",0.848210397979622
"111",0.744736384200453
"112",0.736302856646696
"113",0.754599421935305
"114",0.720523638383944
"115",0.757628535599833
"116",0.717636350906672
"117",0.702173226134887
"118",0.701791322350299
"119",0.701877522372346
"120",0.700726873398525
"121",0.697961812263937
"122",0.687231414304852
"123",0.677664930404334
"124",0.668097479922459
"125",0.646077633242686
"126",0.539293889158632
"127",0.452000973540558
"128",0.457327676149405
"129",0.457128952079676
"130",0.456549392719606
"131",0.46915482109096
"132",0.470855942587082
"133",0.47351806383725
"134",0.450167504187605
"135",0.450232042668144
"136",0.400714694606831
"137",0.397551917141811
"138",0.394256593898492
"139",0.384077020245126
"140",0.40573904936204
"141",0.377364963378446
"142",0.390691353830474
"143",0.400574664075044
"144",0.391422449427207
"145",0.389105058365759
"146",0.380364944744282
"147",0.405368578825453
"148",0.406441323249473
"149",0.428610615827733
"150",0.428355745935887
"151",0.431980613552953
"152",0.438442651701157
"153",0.436826195593297
"154",0.442564039016446
"155",0.437328066586725
"156",0.4412673197423
"157",0.426762600077593
"158",0.430028258999877
"159",0.435512645608144
"160",0.430021414021832
"161",0.435413642960813
